asset_id,glossary_name,term_name,display_name,description,logical_data_type,status,synonyms,domain_values,notes
abb44db6-a5d8-4b99-8e45-3b29393d6071,"Payments, Savings & Investments LDD",SWIFT PMI Service Area Country Code List,SWIFT PMI Service Area Country Code List,"Code indicating one country, or a list of countries, at times defining an official group of countries in which the service is made available, as found in the SWIFT PMI file.",A200,Approved,AREA|SWIFT_PMI_SVC_CTY_CODE_LIST,PMI_V1,
58652482-6098-4900-9f51-fff7a7c40154,"Payments, Savings & Investments LDD",SWIFT PMI Service Comment,SWIFT PMI Service Comment,Commentary text field used for any other comments on services in the SWIFT PMI file.,A255,Approved,NOTES|SWIFT_PMI_SVC_CMNT,,
0c594535-9b58-48d7-bed8-4ea5b7686e42,"Payments, Savings & Investments LDD",SWIFT PMI Service Coverage Code,SWIFT PMI Service Coverage Code,"The code that indicates the reach/coverage the service provides, as found in the SWIFT PMI file.",A13,Approved,COVERAGE|SWIFT_PMI_SVC_CVRG_CODE,"domestic,regional,international",
1326822f-ada5-4904-a1f2-dfea56f3b636,"Payments, Savings & Investments LDD",SWIFT PMI Service Id,SWIFT PMI Service Id,"Unique identification of the clearing and settlement service, or the SWIFTNet service, as found in the SWIFT PMI file.",A20,Approved,SERVICEID|SWIFT_PMI_SVC_ID,,"It is usually prefixed with the ISO country code or the AREA code, which represents the land/area where the service is offered. Example: 'CN CIPS' or 'SADC SIRESS'"
73cc8eeb-d210-465a-bda5-45f3a76c51c9,"Payments, Savings & Investments LDD",SWIFT PMI Service ISO Currency Code List,SWIFT PMI Service ISO Currency Code List,"The comma-separated list of one or more currency codes cleared or settled on the service, as found in the SWIFT PMI file.",A80,Approved,CURRENCYCODES|SWIFT_PMI_SVC_ISO_CCY_CODE_LIST,PMI_V1,
ddba9546-a54d-43fc-ba39-eb50477f8235,"Payments, Savings & Investments LDD",SWIFT PMI Service ISO Message Type Code,SWIFT PMI Service ISO Message Type Code,"Code indicating the ISO standards ID(s) for the type of messages used by the service, as found in the SWIFT PMI file.",A50,Approved,ISOMESSAGEFORMAT|SWIFT_PMI_SVC_ISO_MSG_TP_CODE,PMI_V1,"Examples: ISO15022 (as used in the FIN MTs), ISO20022, ISO8583."
460040d1-9a2b-4f85-b3be-e0256722dac1,"Payments, Savings & Investments LDD",SWIFT PMI Service Local Cut-Off Time,SWIFT PMI Service Local Cut-Off Time,"The local time + UCT offset of the acceptance of the last transaction by the service, as found in the SWIFT PMI file.",A20,Approved,SERVICELOCALCUTOFFTIME|SWIFT_PMI_SVC_LCL_CTF_TM,,Example: 23:30+03:00
2fb8f263-6e16-4910-a52c-759225498815,"Payments, Savings & Investments LDD",SWIFT PMI Service Local Start Time,SWIFT PMI Service Local Start Time,"The local time + UCT offset of the start of the daily operations of the service, as found in the SWIFT PMI file.",A20,Approved,SERVICELOCALSTARTTIME|SWIFT_PMI_SVC_LCL_STRT_TM,,Example: 08:30+03:00
8e4f1a11-a778-4148-b743-429bcac05b7d,"Payments, Savings & Investments LDD",SWIFT PMI Service Name,SWIFT PMI Service Name,"The name of the payment service, as found in the SWIFT PMI file.",A105,Approved,SERVICENAME|SWIFT_PMI_SVC_NM,,
216638ad-0188-4e97-9464-91e295fcdf87,"Payments, Savings & Investments LDD",SWIFT PMI Service Network Name,SWIFT PMI Service Network Name,"The network(s) through which the service is provided, as found in the SWIFT PMI file.",A150,Approved,NETWORKS|SWIFT_PMI_SVC_NTW_NM,,Example:
ca70673b-d839-4ac5-95e4-3671774bbd67,"Payments, Savings & Investments LDD",SWIFT PMI Service Operating Days Code,SWIFT PMI Service Operating Days Code,"A code indicating the range of days (in acronyms) during which the service is operational, as found in the SWIFT PMI file.",A27,Approved,OPERATINGDAYS|SWIFT_PMI_SVC_OPRG_DYS_CODE,PMI_V1,Example: MON-FRI
b70d0f1f-cef5-4d92-95b3-e96eda2eabca,"Payments, Savings & Investments LDD",SWIFT PMI Service Operator ISO Country Code,SWIFT PMI Service Operator ISO Country Code,"The ISO alpha-2 country code of the operator providing the service, as found in the SWIFT PMI file.",A2,Approved,OPERATORCOUNTRYCODE|SWIFT_PMI_SVC_OPR_ISO_CTY_CODE,PMI_V1,"It remains blank if the operator operates from multiple countries. This is not to be confused with the Area field, which specifies the countries where the service is provided. ISO 3166-1 alpha-2"
998d1461-a933-4940-88d8-e2276e32f755,"Payments, Savings & Investments LDD",SWIFT PMI Service Operator Name,SWIFT PMI Service Operator Name,"The legal name of the company that operates the service, as found in the SWIFT PMI file.",A150,Approved,OPERATORCOMPANY|SWIFT_PMI_SVC_OPR_NM,,Example: Transfond S.A.
41b0dc4d-68a9-4ac5-abbd-c63726cea213,"Payments, Savings & Investments LDD",SWIFT PMI Service Participant Id Type Code,SWIFT PMI Service Participant Id Type Code,"Code indicating the type of identifier of the participant of the service, as found in the SWIFT PMI file.",A50,Approved,PARTICIPANTIDTYPE|SWIFT_PMI_SVC_PCP_ID_TP_CODE,PMI_V1,"In most cases, it will either be a SWIFT BIC or a domestic routing/clearing number (with or without the branch code)."
5b14589e-7e95-4d79-81d8-68fc389760a4,"Payments, Savings & Investments LDD",SWIFT PMI Service Technical Name,SWIFT PMI Service Technical Name,"A technical name of the service, as found in the SWIFT PMI file.",A150,Approved,SWIFT_PMI_SVC_TECH_NM|TECHNICALNAME,,This is mainly used for services on SWIFTNet (SNET). Example: swift.bulkp.generic.rt
49f2018a-d06d-4d1e-8520-f31058d778a8,"Payments, Savings & Investments LDD",SWIFT PMI Service Type Code,SWIFT PMI Service Type Code,"Code indicating the type of service, as found in the SWIFT PMI file.",A50,Approved,SERVICETYPE|SWIFT_PMI_SVC_TP_CODE,PMI_V1,"If applicable, one of the following: ACH - automated clearing house CHQ - cheque clearing system RTGS - real-time gross settlement RT-RPS - real-time retail payments service Other services that are not in these categories have this field empty."
4c5657db-2e47-4d87-a7c4-47db2b10fbe7,"Payments, Savings & Investments LDD",SWIFT PMI Settlement Service Id,SWIFT PMI Settlement Service Id,"The Service ID of the service that provides the settlement for this clearing service, as found in the SWIFT PMI file.",A20,Approved,SWIFT_PMI_SETL_SVC_ID,,Example:
69a314d6-a549-40eb-a892-b7a82bbff7f9,"Payments, Savings & Investments LDD",SWIFT PMI Transaction Execution Period Code,SWIFT PMI Transaction Execution Period Code,"Code indicating the maximum period necessary to execute the transaction, as found in the SWIFT PMI file.",A2,Approved,EXECUTIONDELAY|SWIFT_PMI_TXN_EXEC_PRD_CODE,PMI_V1,"RT - real-time or instant nH - a number of hours (for example, 2H) n min - a number of minutes n sec - a number of seconds SD - same day DF - deferred, can take one or several days"
2bfcbee3-f009-437c-8881-06d569df21f6,"Payments, Savings & Investments LDD",SWIFT PMI Transaction Settlement Type Code,SWIFT PMI Transaction Settlement Type Code,"Code indicating the type of settlement of the transactions, as found in the SWIFT PMI file.",A2,Approved,GROSSNETSETTLEMENT|SWIFT_PMI_TXN_SETL_TP_CODE,"GS,NS",GS - gross settlement. Each transaction is settled individually. NS - net settlement. The transactions are aggregated and settled in batch as net differences in amounts.
494437a4-27a4-4db4-ba75-a35ac2c36e21,"Payments, Savings & Investments LDD",SWIFT PMI Transaction Type Code List,SWIFT PMI Transaction Type Code List,"List of codes indicating the type of one- or a comma-separated combination of several transactions, as found in the SWIFT PMI file.",A150,Approved,SWIFT_PMI_TXN_TP_CODE_LIST|TRANSACTIONTYPE,PMI_V1,One or more of the following: CT - credit transfer DT - debit transfer DD - direct debit IB - inter-bank transfer Additional types may be added in the future.
d0cff4ce-5921-4b2c-90d5-bd1f2c374f09,"Payments, Savings & Investments LDD",SWIFT PMI Transaction Value Code,SWIFT PMI Transaction Value Code,"Code indicating the value of the transactions, as found in the SWIFT PMI file.",A5,Approved,HIGHLOWVALUE|SWIFT_PMI_TXN_VAL_CODE,"HV - high value,LV - low value,HV/LV - high and low value",
fbf4b68e-d9ef-4fd0-810a-647776e8bc2c,"Payments, Savings & Investments LDD",SWIFT Reach Plus Bank Directory Plus Record Id,SWIFT Reach Plus Bank Directory Plus Record Id,"Unique meaningless identification of the corresponding record in the Bank Directory Plus file, as found in the SWIFT Reach Plus file.",A12,Approved,BDPRECORDKEY|SWIFT_RCH_PLUS_BDP_REC_ID,,All BDP record Id's start with 'BD'. This field is called 'Record Key' by SWIFT.
ab1fcf13-4fb5-4292-b66f-8cecfa7eaed6,"Payments, Savings & Investments LDD",SWIFT Reach Plus Modification Code,SWIFT Reach Plus Modification Code,Code indicating the update status of a specific record in the SWIFT Reach Plus file compared to the previous (monthly or daily) publication.,A1,Approved,MODIFICATIONFLAG|SWIFT_RCH_PLUS_MOD_CODE,"A = Addition,M = Modification,D = Deletion,U = Unchanged",This field is called 'Modification Flag' by SWIFT.
9bd1a76a-91e8-4f2e-b76d-b231601504b3,"Payments, Savings & Investments LDD",SWIFT Reach Plus Participant Id,SWIFT Reach Plus Participant Id,"The ID of the direct/indirect service participant, as found in the SWIFT Reach Plus file.",A255,Approved,PARTICPANTID|SWIFT_RCH_PLUS_PCP_ID,,The ID format is specific to the service.
b32933c6-c191-41a9-960f-a46f3e3ecb8a,"Payments, Savings & Investments LDD",SWIFT Reach Plus Platform Id,SWIFT Reach Plus Platform Id,"The identifier/acronym of the platform or infrastructure that operates one or multiple services, as found in the SWIFT Reach Plus file.",A12,Approved,PLATFORM|SWIFT_RCH_PLUS_PLFM_ID,,"For example, SWIFTNet is a platform operating services such as Investment Funds, Cash Reporting end Generic FileAct. All services on a platform have a common data structure. Therefore, there is only one set of field definitions in the Reach Plus Structure file."
c34ba770-c10a-4a8f-bcd0-92dfcb6cbf62,"Payments, Savings & Investments LDD",SWIFT Reach Plus Record Activation Date,SWIFT Reach Plus Record Activation Date,The date of activation of an added record in case it is different from the monthly publication date in the SWIFT Reach Plus file.,D,Approved,ACTIVATIONDATE|SWIFT_RCH_PLUS_REC_ACTVN_DT,,
bf6d822b-fc5f-4035-a70a-49591ea7695c,"Payments, Savings & Investments LDD",SWIFT Reach Plus Record Id,SWIFT Reach Plus Record Id,Unique meaningless identification of a record in the SWIFT Reach Plus file.,A12,Approved,RECORDKEY|SWIFT_RCH_PLUS_REC_ID,,All Record Id's start with 'RP'. This field is called 'Record Key' by SWIFT.
e6217f89-1f11-4033-a3d1-7af6fee50160,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Id,SWIFT Reach Plus Service Id,"Unique identification/acronym of the payment service on the platform, as found in the SWIFT Reach Plus file.",A20,Approved,SERVICEID|SWIFT_RCH_PLUS_SVC_ID,,
f1ad4a7d-569e-48d7-b2d0-bf5ffb31c57a,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Name,SWIFT Reach Plus Service Name,"The name or short description of the payment service, as found in the SWIFT Reach Plus file.",A105,Approved,SERVICENAME|SWIFT_RCH_PLUS_SVC_NM,,
3f45a579-0011-4f3e-9475-fafa60980766,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 10 Txt,SWIFT Reach Plus Service Specific Parameter 10 Txt,A free text field capturing a generic attribute containing the tenth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATRTIBUTE10|SWIFT_RCH_PLUS_SSPARM_10_TXT,,
f224f519-83c5-42b7-a613-fe8e3b32e552,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 11 Txt,SWIFT Reach Plus Service Specific Parameter 11 Txt,A free text field capturing a generic attribute containing the eleventh service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE11|SWIFT_RCH_PLUS_SSPARM_11_TXT,,
f39c3be9-1a01-4168-a935-0c98912854e1,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 12 Txt,SWIFT Reach Plus Service Specific Parameter 12 Txt,A free text field capturing a generic attribute containing the twelfth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE12|SWIFT_RCH_PLUS_SSPARM_12_TXT,,
405b44d6-2609-4e78-aa0c-a92afc5ad3cb,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 13 Txt,SWIFT Reach Plus Service Specific Parameter 13 Txt,A free text field capturing a generic attribute containing the thirteenth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE13|SWIFT_RCH_PLUS_SSPARM_13_TXT,,
64b43082-b068-4cb3-8341-f6d488661ad2,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 14 Txt,SWIFT Reach Plus Service Specific Parameter 14 Txt,A free text field capturing a generic attribute containing the fourteenth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE14|SWIFT_RCH_PLUS_SSPARM_14_TXT,,
734b66d2-ff1f-4e58-bd8a-2fc76775b815,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 15 Txt,SWIFT Reach Plus Service Specific Parameter 15 Txt,A free text field capturing a generic attribute containing the fifteenth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE15|SWIFT_RCH_PLUS_SSPARM_15_TXT,,
adb7df24-0718-4c25-a552-113e1cbdda9f,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 16 Txt,SWIFT Reach Plus Service Specific Parameter 16 Txt,A free text field capturing a generic attribute containing the sixteenth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE16|SWIFT_RCH_PLUS_SSPARM_16_TXT,,
b4488ae7-27f7-46c8-bf72-ddf0fbb4633b,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 17 Txt,SWIFT Reach Plus Service Specific Parameter 17 Txt,A free text field capturing a generic attribute containing the seventeenth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE17|SWIFT_RCH_PLUS_SSPARM_17_TXT,,
e340760a-b99d-4b74-8cf1-0f794e2791f7,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 18 Txt,SWIFT Reach Plus Service Specific Parameter 18 Txt,A free text field capturing a generic attribute containing the eighteenth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE18|SWIFT_RCH_PLUS_SSPARM_18_TXT,,
fb6e4521-6327-4192-b19d-c54dbfd77db3,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 19 Txt,SWIFT Reach Plus Service Specific Parameter 19 Txt,A free text field capturing a generic attribute containing the nineteenth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE19|SWIFT_RCH_PLUS_SSPARM_19_TXT,,
051c47da-f1a3-44d4-8889-6d7c10a50530,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 1 Txt,SWIFT Reach Plus Service Specific Parameter 1 Txt,A free text field capturing a generic attribute containing the first service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE1|SWIFT_RCH_PLUS_SSPARM_1_TXT,,
d11d3042-4da1-4d4d-bf8f-20fe7c4aab6b,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 20 Txt,SWIFT Reach Plus Service Specific Parameter 20 Txt,A free text field capturing a generic attribute containing the twentieth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE20|SWIFT_RCH_PLUS_SSPARM_20_TXT,,
8ed502e0-8385-4be8-8d87-74d90edcf382,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 2 Txt,SWIFT Reach Plus Service Specific Parameter 2 Txt,A free text field capturing a generic attribute containing the second service-specific parameter in the SWIFT Reach Plus file.,A300,Approved,ATTRIBUTE2|SWIFT_RCH_PLUS_SSPARM_2_TXT,,
8b8998e0-b5e3-4e06-8e69-c4bcd2b49f72,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 3 Txt,SWIFT Reach Plus Service Specific Parameter 3 Txt,A free text field capturing a generic attribute containing the third service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE3|SWIFT_RCH_PLUS_SSPARM_3_TXT,,
4437c335-494d-40a0-a1d2-5efa9f0f3a1e,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 4 Txt,SWIFT Reach Plus Service Specific Parameter 4 Txt,A free text field capturing a generic attribute containing the fourth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE4|SWIFT_RCH_PLUS_SSPARM_4_TXT,,
860da04e-30b4-4dc1-9e01-ea20dfed23fd,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 5 Txt,SWIFT Reach Plus Service Specific Parameter 5 Txt,A free text field capturing a generic attribute containing the fifth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE5|SWIFT_RCH_PLUS_SSPARM_5_TXT,,
5767ab5a-48f7-4a16-9a64-f21071299f88,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 6 Txt,SWIFT Reach Plus Service Specific Parameter 6 Txt,A free text field capturing a generic attribute containing the sixth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATRTIBUTE6|SWIFT_RCH_PLUS_SSPARM_6_TXT,,
d8529979-d7ef-4cfc-a7a2-6692b75b43d4,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 7 Txt,SWIFT Reach Plus Service Specific Parameter 7 Txt,A free text field capturing a generic attribute containing the seventh service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE7|SWIFT_RCH_PLUS_SSPARM_7_TXT,,
3a886bc6-3e49-4ccd-b384-e59ea7d08e11,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 8 Txt,SWIFT Reach Plus Service Specific Parameter 8 Txt,A free text field capturing a generic attribute containing the eigth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE8|SWIFT_RCH_PLUS_SSPARM_8_TXT,,
f17b7917-8b77-4f64-b000-2b101312a58e,"Payments, Savings & Investments LDD",SWIFT Reach Plus Service Specific Parameter 9 Txt,SWIFT Reach Plus Service Specific Parameter 9 Txt,A free text field capturing a generic attribute containing the ninth service-specific parameter in the SWIFT Reach Plus file.,A255,Approved,ATTRIBUTE9|SWIFT_RCH_PLUS_SSPARM_9_TXT,,
43ff769b-c149-4229-87a8-780942991cb2,"Payments, Savings & Investments LDD",SWIFT Reach Plus Structure Generic Field Name,SWIFT Reach Plus Structure Generic Field Name,"The name of the data field in the Reach Plus data file, a sshown in the SWIFT Reach Plus Structure file.",A20,Approved,GENERICFIELDNAME|SWIFT_RCH_PLUS_STC_GNC_FLD_NM,,
d30c656b-60e8-44b0-92ae-58e2bcca3e25,"Payments, Savings & Investments LDD",SWIFT Reach Plus Structure Modification Code,SWIFT Reach Plus Structure Modification Code,Code indicating the update status of a specific record in the SWIFT Reach Plus Structure file compared to the previous (monthly or daily) publication.,A1,Approved,MODIFICATIONFLAG|SWIFT_RCH_PLUS_STC_MOD_CODE,"A = Addition,M = Modification,D = Deletion,U = Unchanged",This field is called 'Modification Flag' by SWIFT.
afcac92a-ba3b-42c1-9dbf-5f7f400ae812,"Payments, Savings & Investments LDD",SWIFT Reach Plus Structure Platform Id,SWIFT Reach Plus Structure Platform Id,"The identifier/acronym of the platform or infrastructure that operates one or multiple services, as found in the SWIFT Reach Plus Structure file.",A12,Approved,PLATFORM|SWIFT_RCH_PLUS_STC_PLFM_ID,,"For example, SWIFTNet is a platform operating services such as Investment Funds, Cash Reporting end Generic FileAct. All services on a platform have a common data structure."
254209ce-0a4e-42c9-9c0b-4ddb2a1b54b8,"Payments, Savings & Investments LDD",SWIFT Reach Plus Structure Presence Code,SWIFT Reach Plus Structure Presence Code,"The mandatory or optional presence of the data in the platform-specific data field in the Reach Plus file, as shown in the SWIFT Reach Plus Structure file.",A3,Approved,ALWAYSPRESENT|SWIFT_RCH_PLUS_STC_PRSC_CODE,"Yes,No","Yes = Always present, No = Optional"
e385a625-1f46-4df4-9185-ecdbe7818614,"Payments, Savings & Investments LDD",SWIFT Reach Plus Structure Record Id,SWIFT Reach Plus Structure Record Id,Unique meaningless identification of a record in the SWIFT Reach Plus Structure file.,A12,Approved,RECORDKEY|SWIFT_RCH_PLUS_STC_REC_ID,,All Record Id's start with 'RS'. This field is called 'Record Key' by SWIFT.
75897573-44d1-4352-9641-4a553d2e1b43,"Payments, Savings & Investments LDD",SWIFT Reach Plus Structure Specific Field Description,SWIFT Reach Plus Structure Specific Field Description,"The platform-specific meaning/description of the data field in the Reach Plus file, as shown in the SWIFT Reach Plus Structure file.",A600,Approved,SPECIFICFIELDDESCRIPTION|SWIFT_RCH_PLUS_STC_SPF_FLD_DSC,,
65e6329f-4368-489e-8db6-fc809af7299c,"Payments, Savings & Investments LDD",SWIFT Reach Plus Structure Specific Field Format,SWIFT Reach Plus Structure Specific Field Format,"The platform-specific format of the data field in the Reach Plus file, as shown in the SWIFT Reach Plus Structure file.",A8,Approved,SPECIFICFORMAT|SWIFT_RCH_PLUS_STC_SPF_FLD_FMT,,
8794fa0a-e475-4d7a-93a3-a344785b5320,"Payments, Savings & Investments LDD",SWIFT Reach Plus Structure Specific Field Name,SWIFT Reach Plus Structure Specific Field Name,"The platform-specific name of the data field in the Reach Plus file, as shown in the SWIFT Reach Plus Structure file.",A25,Approved,SPECIFICFIELDNAME|SWIFT_RCH_PLUS_STC_SPF_FLD_NM,,Not present if the column in the REACHPLUS data file is not used for the platform.
9b41db4e-6561-4980-bb56-f53787986c6a,"Payments, Savings & Investments LDD",SWIFT Reach Plus Structure Value Range Text,SWIFT Reach Plus Structure Value Range Text,Text field indicating the fixed value(s) if the data in the platform-specific data field in the Reach Plus file contains a fixed value or a range of fixed values for all records of the platform.,A255,Approved,ALLOWEDVALUES|SWIFT_RCH_PLUS_STC_VAL_RNG_TXT,,
a7d4d75b-9642-4e70-a0a3-e42a4d30f792,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Additional Optional Service Membership Code,SWIFT SEPA Routing Additional Optional Service Membership Code,"A code indicating membership of a SEPA additional optional service (AOS), as found in the SWIFT SEPA Routing file.",A4,Approved,AOS|SWIFT_SEPA_ROUT_AOS_MBR_CODE,SEPAROUTING,
231054dd-615c-4f49-a197-a7d773921f4a,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Adherence BIC,SWIFT SEPA Routing Adherence BIC,"The BIC that (according to the financial institution that provided routing data to SWIFT) appears in the EPC Adherence Register, as found in the SWIFT SEPA Routing file.",A11,Approved,ADHERENCEBIC|SWIFT_SEPA_ROUT_ADHRC_BIC,,"If the BIC used in a SEPA payment is not present in this file, then the institution did not register as adherent to the SEPA scheme with the EPC."
5314ad8a-3f5d-4e4e-b413-6c41cb2c1675,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Adherence End Date,SWIFT SEPA Routing Adherence End Date,"The date after which, according to the EPC Adherence Register, the institution will cease scheme operations, as found in the SWIFT SEPA Routing file.",D,Approved,ADHERENCESTOPDATE|SWIFT_SEPA_ROUT_ADHRC_END_DT,,
2963623e-241a-4f35-a85e-519a7c25f909,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Adherence Start Date,SWIFT SEPA Routing Adherence Start Date,"The date from which, according to the EPC Adherence Register, the institution will be ready for operating the scheme, as found in the SWIFT SEPA Routing file.",D,Approved,ADHERENCESTARTDATE|SWIFT_SEPA_ROUT_ADHRC_STRT_DT,,
bc2416e9-a058-4526-8a12-dd9414e6e760,"Payments, Savings & Investments LDD",SWIFT SEPA Routing City Name,SWIFT SEPA Routing City Name,The city name of the beneficiary BIC as found in the SWIFT SEPA Routing file.,A35,Approved,CITY|SWIFT_SEPA_ROUT_CITY_NM,,
cfcaf4c9-e959-438b-9375-f546affc83a5,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Clearing Channel Id,SWIFT SEPA Routing Clearing Channel Id,"Identification of the clearing channel through which the beneficiary institution can receive SEPA payment instructions according to the scheme, as found in the SWIFT SEPA Routing file.",A11,Approved,PAYMENTCHANNELID|SWIFT_SEPA_ROUT_CLRG_CNL_ID,,"For a complete list of structured clearing and settlement service codes, see https://www.europeanpaymentscouncil.eu/what-we-do/sepa-payment-scheme-management/clearing-and-settlement-mechanisms"
b7ea657f-ed05-4ecb-aee5-6a2c836e67bb,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Institution Name,SWIFT SEPA Routing Institution Name,The trading name of the institution of the beneficiary BIC as found in the SWIFT SEPA Routing file.,A105,Approved,INSTITUTIONNAME|SWIFT_SEPA_ROUT_INST_NM,,
bce88110-c81c-4ef3-a7e4-6871371ed3b4,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Intermediary Institution BIC,SWIFT SEPA Routing Intermediary Institution BIC,"The unique alpha-11 bank identifier code (BIC) of the intermediary institution, as found in the SWIFT SEPA Routing file.",A11,Approved,INTERMEDIARYINSTITUTIONBIC|SWIFT_SEPA_ROUT_INTM_INST_BIC,,"If available, the BIC of the intermediary institution in case the Reachability of the institution or its branch is 'I' (Indirect). If an 8-character BIC is issued, then it is padded with ' XXX'."
34519bc7-4813-4050-87e3-821d42cdaa40,"Payments, Savings & Investments LDD",SWIFT SEPA Routing ISO Country Code,SWIFT SEPA Routing ISO Country Code,"The ISO 3166-1 alpha-2 code for the country of the beneficiary BIC, as found in the SWIFT SEPA Routing file.",A2,Approved,ISOCOUNTRYCODE|SWIFT_SEPA_ROUT_ISO_CTY_CODE,SEPAROUTING,
010c5f12-6466-4c18-a35e-a40252330866,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Modification Code,SWIFT SEPA Routing Modification Code,Code indicating the update status of a specific record in the SWIFT SEPA Routing file compared to the previous (monthly or daily) publication.,A1,Approved,MODIFICATIONFLAG|SWIFT_SEPA_ROUT_MOD_CODE,"A = Addition,M = Modification,D = Deletion",This field is called 'Modification Flag' by SWIFT.
b187bf25-5a27-42d1-818f-b958cb608c64,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Preferred Channel Code,SWIFT SEPA Routing Preferred Channel Code,"A code indicating if the payment channel is the preferred payment channel of the beneficiary institution for receiving payment, as found in the SWIFT SEPA Routing file.",A1,Approved,PREFERREDCHANNELFLAG|SWIFT_SEPA_ROUT_PREF_CNL_CODE,P,P if preferred and empty if not.
825694e6-ab28-47a6-957f-5ff6ce467b89,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Reachability Code,SWIFT SEPA Routing Reachability Code,"A code that indicates the beneficiary institution's direct or indirect reachability through the payment channel, as found in the SWIFT SEPA Routing file.",A1,Approved,REACHABILITY|SWIFT_SEPA_ROUT_RCH_CODE,"D = Direct,I = Indirect","D if direct I if indirect If 'I' (Indirect), then the field 'Intermediary Institution' identifies the institution that will route the payment."
e1e9d81d-9b5c-46fd-8591-6e5cb8e10ae6,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Reachability End Date,SWIFT SEPA Routing Reachability End Date,"The date after which the institution is no longer reachable through a certain payment channel, as found in the SWIFT SEPA Routing file.",D,Approved,STOPDATE|SWIFT_SEPA_ROUT_RCH_END_DT,,
25afab11-9345-4830-8467-1879ed837354,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Reachability Start Date,SWIFT SEPA Routing Reachability Start Date,"The date from which the institution becomes reachable through a certain payment channel, as found in the SWIFT SEPA Routing file.",D,Approved,STARTDATE|SWIFT_SEPA_ROUT_RCH_STRT_DT,,
99152049-7270-4f82-b556-1d911337996e,"Payments, Savings & Investments LDD",SWIFT SEPA Routing Record Id,SWIFT SEPA Routing Record Id,Unique meaningless identification of a record in the SWIFT SEPA Routing file.,A12,Approved,RECORDKEY|SWIFT_SEPA_ROUT_REC_ID,,All Record Id's start with 'SP'. This field is called 'Record Key' by SWIFT.
