asset_id,logical_name,physical_mapping_full_name,assignment_type,business_data_element_name
77b15f9a-c721-4fde-ac81-3a8e69d6c248,Interest Charges Settle Period Number Of Units,Schema_idq > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_NBR_OF_UNIT,supporting,Interest Arrangement: Interest Rate Reset Frequency Number Of Time Units
77b15f9a-c721-4fde-ac81-3a8e69d6c248,Interest Charges Settle Period Number Of Units,HN_DRB_PYMT_AGRM > PYMT_AGRM_INT_CHRG_SETL_PRD_NBR_OF_UNIT,leading,Interest Arrangement: Interest Payment Frequency Number Of Time Units
77b15f9a-c721-4fde-ac81-3a8e69d6c248,Interest Charges Settle Period Number Of Units,HN_DRB_PYMT_AGRM > PYMT_AGRM_INT_CHRG_SETL_PRD_NBR_OF_UNIT,supporting,Interest Arrangement: Interest Rate Reset Frequency Number Of Time Units
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dbo > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dbo > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dbo > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dbo > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,HN_DRB_PYMT_AGRM > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,HN_DRB_PYMT_AGRM > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_cliq > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_cliq > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_idq > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_idq > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_tdm > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_tdm > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_cliq > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_cliq > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_tdf > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_tdf > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_hov > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_hov > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_gfportal > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_gfportal > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_split > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_split > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_bankanaly > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_bankanaly > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_split > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_split > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dwfr > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dwfr > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dwfr > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dwfr > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_tdm > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_tdm > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dgs > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dgs > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_tdf > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_tdf > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dih > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dih > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_gfportal > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_gfportal > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_bankanaly > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_bankanaly > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dih > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_dih > BSC_PYMT_AGRM_MS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_safe > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_safe > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_gfs > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,Schema_gfs > BSC_PYMT_AGRM_DS > INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,HN_DRB_PYMT_AGRM > PYMT_AGRM_INT_CHRG_SETL_PRD_UNIT_CODE,leading,Interest Arrangement: Interest Payment Frequency Time Unit Type
6fab7ab9-39ca-4cc7-a0cc-f0ac9b8147ec,Interest Charges Settle Period Unit Code,HN_DRB_PYMT_AGRM > PYMT_AGRM_INT_CHRG_SETL_PRD_UNIT_CODE,supporting,Interest Arrangement: Interest Rate Reset Frequency Time Unit Type
2ff163bd-bafd-412e-ab4f-4804609cd356,Interest Link Description,Schema_dbo > INT_LNK_DS > INT_LNK_DSC,leading,Interest Arrangement: External Reference Curve Name
2ff163bd-bafd-412e-ab4f-4804609cd356,Interest Link Description,Schema_dih > INT_LNK_DS > INT_LNK_DSC,leading,Interest Arrangement: Internal Base Rate Curve Name
39209662-8fb8-439f-899c-c34dbecc3759,Interest Link End Date,Schema_OWNER_PUB > INT_LNK___BES_IN_1133CC7F57724 > INT_LNK_END_DT,leading,Interest Arrangement: Base Rate End Date
39209662-8fb8-439f-899c-c34dbecc3759,Interest Link End Date,Schema_dbo > INT_LNK_DS > INT_LNK_END_DT,leading,Interest Arrangement: Base Rate End Date
39209662-8fb8-439f-899c-c34dbecc3759,Interest Link End Date,Schema_tdf > INT_LNK_DS > INT_LNK_END_DT,leading,Interest Arrangement: Base Rate End Date
39209662-8fb8-439f-899c-c34dbecc3759,Interest Link End Date,Schema_safe > INT_LNK_DS > INT_LNK_END_DT,leading,Interest Arrangement: Base Rate End Date
39209662-8fb8-439f-899c-c34dbecc3759,Interest Link End Date,Schema_dih > INT_LNK_DS > INT_LNK_END_DT,leading,Interest Arrangement: Base Rate End Date
39209662-8fb8-439f-899c-c34dbecc3759,Interest Link End Date,Schema_gfportal > INT_LNK_DS > INT_LNK_END_DT,leading,Interest Arrangement: Base Rate End Date
b9541a0c-72d2-4d01-b04b-83871a57c519,Interest Link Percentage,Schema_OWNER_PUB > INT_LNK___BES_IN_1133CC7F57724 > INT_LNK_PCT,leading,Interest Arrangement: Internal Base Rate Percentage
b9541a0c-72d2-4d01-b04b-83871a57c519,Interest Link Percentage,Schema_dbo > INT_LNK_DS > INT_LNK_PCT,leading,Interest Arrangement: External Reference Rate Percentage
68cd4274-4044-44b4-9bea-1c23c1a26522,Interest Link Start Date,Schema_dbo > INT_LNK_DS > INT_LNK_STRT_DT,leading,Interest Arrangement: Base Rate Start Date
68cd4274-4044-44b4-9bea-1c23c1a26522,Interest Link Start Date,Schema_OWNER_PUB > INT_LNK___BES_IN_1133CC7F57724 > INT_LNK_STRT_DT,leading,Interest Arrangement: Base Rate Start Date
68cd4274-4044-44b4-9bea-1c23c1a26522,Interest Link Start Date,Schema_gfportal > INT_LNK_DS > INT_LNK_STRT_DT,leading,Interest Arrangement: Base Rate Start Date
68cd4274-4044-44b4-9bea-1c23c1a26522,Interest Link Start Date,Schema_safe > INT_LNK_DS > INT_LNK_STRT_DT,leading,Interest Arrangement: Base Rate Start Date
68cd4274-4044-44b4-9bea-1c23c1a26522,Interest Link Start Date,Schema_dih > INT_LNK_DS > INT_LNK_STRT_DT,leading,Interest Arrangement: Base Rate Start Date
68cd4274-4044-44b4-9bea-1c23c1a26522,Interest Link Start Date,Schema_tdf > INT_LNK_DS > INT_LNK_STRT_DT,leading,Interest Arrangement: Base Rate Start Date
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dbo > BBO_MUT_DI > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dbo > BBO_MUT_DI > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dbo > BSC_PYMT_AGRM_DS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dbo > BSC_PYMT_AGRM_DS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_OWNER_PUB > BSC_PYMT__BES_BS_1ADCFD5EB25DA > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_OWNER_PUB > BSC_PYMT__BES_BS_1ADCFD5EB25DA > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dbo > BSC_PYMT_AGRM_MS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dbo > BSC_PYMT_AGRM_MS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,HN_DRB_PYMT_AGRM > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,HN_DRB_PYMT_AGRM > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_OWNER_PUB > BBO_MUT___BES_BB_16CBB3028DF57 > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_OWNER_PUB > BBO_MUT___BES_BB_16CBB3028DF57 > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_OWNER_PUB > BSC_PYMT__BES_BS_1ADCFD70226F1 > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_OWNER_PUB > BSC_PYMT__BES_BS_1ADCFD70226F1 > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dgs > BSC_PYMT_AGRM_DS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dgs > BSC_PYMT_AGRM_DS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_bankanaly > BSC_PYMT_AGRM_MS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_bankanaly > BSC_PYMT_AGRM_MS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dwfr > BSC_PYMT_AGRM_DS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dwfr > BSC_PYMT_AGRM_DS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dih > BBO_MUT_DI > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dih > BBO_MUT_DI > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_split > BSC_PYMT_AGRM_MS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_split > BSC_PYMT_AGRM_MS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_tdm > BSC_PYMT_AGRM_MS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_tdm > BSC_PYMT_AGRM_MS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_tdf > BBO_MUT_DI > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_tdf > BBO_MUT_DI > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dih > BSC_PYMT_AGRM_DS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dih > BSC_PYMT_AGRM_DS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_split > BSC_PYMT_AGRM_DS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_split > BSC_PYMT_AGRM_DS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_gfportal > BSC_PYMT_AGRM_MS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_gfportal > BSC_PYMT_AGRM_MS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_gfportal > BSC_PYMT_AGRM_DS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_gfportal > BSC_PYMT_AGRM_DS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_bankanaly > BBO_MUT_DI > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_bankanaly > BBO_MUT_DI > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_idq > BSC_PYMT_AGRM_MS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_idq > BSC_PYMT_AGRM_MS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_cliq > BSC_PYMT_AGRM_DS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_cliq > BSC_PYMT_AGRM_DS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_tdf > BSC_PYMT_AGRM_MS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_tdf > BSC_PYMT_AGRM_MS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_tdm > BSC_PYMT_AGRM_DS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_tdm > BSC_PYMT_AGRM_DS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_hov > BSC_PYMT_AGRM_MS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_hov > BSC_PYMT_AGRM_MS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_cliq > BSC_PYMT_AGRM_MS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_cliq > BSC_PYMT_AGRM_MS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_tdf > BSC_PYMT_AGRM_DS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_tdf > BSC_PYMT_AGRM_DS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_safe > BSC_PYMT_AGRM_DS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_safe > BSC_PYMT_AGRM_DS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dwfr > BSC_PYMT_AGRM_MS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dwfr > BSC_PYMT_AGRM_MS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_bankanaly > BSC_PYMT_AGRM_DS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_bankanaly > BSC_PYMT_AGRM_DS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dih > BSC_PYMT_AGRM_MS > IBAN,leading,Product Arrangement: Product Arrangement Identifier
1f2904dd-4e93-416e-bc9f-3afed3d37cfb,International Bank Account Number,Schema_dih > BSC_PYMT_AGRM_MS > IBAN,supporting,Product Arrangement: Product Arrangement Identifier
